Name,Scope Project1,
File,E:\LN2min.csv,
Starttime of export,133327233574060000,Sonntag, 2. Juli 2023,00:15:57.406
Endtime of export,133327234774160000,Sonntag, 2. Juli 2023,00:17:57.416


Name,ELM3602_Ch1_Value_ScaledSend,Name,ELM3604_Ch3_Value_ScaledSend,Name,ELM3604_Ch1_Value_ScaledSend,Name,ELM3604_Ch2_Value_ScaledSend
SymbolComment,,SymbolComment,,SymbolComment,Sendewert über OPC-UA wenn DINT,SymbolComment,
Data-Type,INT32,Data-Type,INT32,Data-Type,INT32,Data-Type,INT32
SampleTime[ms],5,SampleTime[ms],5,SampleTime[ms],5,SampleTime[ms],5
VariableSize,4,VariableSize,4,VariableSize,4,VariableSize,4
SymbolBased,True,SymbolBased,True,SymbolBased,True,SymbolBased,True
IndexGroup,61472,IndexGroup,61472,IndexGroup,61472,IndexGroup,61472
IndexOffset,469360,IndexOffset,472128,IndexOffset,470744,IndexOffset,471436
SymbolName,Messdaten.ELM3602_Ch1_Value_ScaledSend,SymbolName,Messdaten.ELM3604_Ch3_Value_ScaledSend,SymbolName,Messdaten.ELM3604_Ch1_Value_ScaledSend,SymbolName,Messdaten.ELM3604_Ch2_Value_ScaledSend
NetID,141.60.202.203.1.1,NetID,141.60.202.203.1.1,NetID,141.60.202.203.1.1,NetID,141.60.202.203.1.1
Port,851,Port,851,Port,851,Port,851
Offset,0,Offset,0,Offset,0,Offset,0
ScaleFactor,1,ScaleFactor,1,ScaleFactor,1,ScaleFactor,1
BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff
Unit,(None),Unit,(None),Unit,(None),Unit,(None)
Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1
Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0

133327233586660000,-9,133327233586660000,-4,133327233586660000,-1,133327233586660000,0
133327233586710000,-9,133327233586710000,-3,133327233586710000,-4,133327233586710000,3
133327233586760000,11,133327233586760000,2,133327233586760000,0,133327233586760000,-1
133327233586810000,-4,133327233586810000,-3,133327233586810000,0,133327233586810000,2
133327233586860000,-11,133327233586860000,1,133327233586860000,3,133327233586860000,-2
133327233586910000,20,133327233586910000,4,133327233586910000,4,133327233586910000,3
133327233586960000,4,133327233586960000,-1,133327233586960000,-1,133327233586960000,2
133327233587010000,-25,133327233587010000,-2,133327233587010000,1,133327233587010000,1
133327233587060000,-9,133327233587060000,0,133327233587060000,-2,133327233587060000,-2
133327233587110000,4,133327233587110000,4,133327233587110000,3,133327233587110000,1
133327233587160000,0,133327233587160000,2,133327233587160000,-2,133327233587160000,0
133327233587210000,-16,133327233587210000,2,133327233587210000,1,133327233587210000,-1
133327233587260000,15,133327233587260000,4,133327233587260000,0,133327233587260000,-1
133327233587310000,0,133327233587310000,0,133327233587310000,2,133327233587310000,3
133327233587360000,-7,133327233587360000,1,133327233587360000,1,133327233587360000,1
133327233587410000,-16,133327233587410000,1,133327233587410000,1,133327233587410000,2
133327233587460000,-13,133327233587460000,-2,133327233587460000,-2,133327233587460000,1
133327233587510000,0,133327233587510000,1,133327233587510000,-2,133327233587510000,-1
133327233587560000,4,133327233587560000,0,133327233587560000,2,133327233587560000,3
133327233587610000,-11,133327233587610000,-1,133327233587610000,0,133327233587610000,-4
133327233587660000,-3,133327233587660000,-1,133327233587660000,0,133327233587660000,1
133327233587710000,-5,133327233587710000,-1,133327233587710000,1,133327233587710000,-1
133327233587760000,-3,133327233587760000,3,133327233587760000,-1,133327233587760000,0
133327233587810000,-1,133327233587810000,-1,133327233587810000,0,133327233587810000,-1
133327233587860000,17,133327233587860000,3,133327233587860000,1,133327233587860000,3
133327233587910000,0,133327233587910000,-2,133327233587910000,1,133327233587910000,2
133327233587960000,0,133327233587960000,-1,133327233587960000,1,133327233587960000,-3
133327233588010000,-2,133327233588010000,-2,133327233588010000,0,133327233588010000,0
133327233588060000,20,133327233588060000,0,133327233588060000,0,133327233588060000,-1
133327233588110000,11,133327233588110000,3,133327233588110000,1,133327233588110000,-1
133327233588160000,-15,133327233588160000,1,133327233588160000,-2,133327233588160000,1
133327233588210000,-20,133327233588210000,0,133327233588210000,1,133327233588210000,1
133327233588260000,20,133327233588260000,-1,133327233588260000,1,133327233588260000,1
133327233588310000,13,133327233588310000,0,133327233588310000,0,133327233588310000,-1
133327233588360000,3,133327233588360000,1,133327233588360000,-1,133327233588360000,-2
133327233588410000,-9,133327233588410000,-1,133327233588410000,-1,133327233588410000,2
133327233588460000,-11,133327233588460000,0,133327233588460000,-2,133327233588460000,0
133327233588510000,-8,133327233588510000,-1,133327233588510000,0,133327233588510000,-1
133327233588560000,11,133327233588560000,1,133327233588560000,1,133327233588560000,-2
133327233588610000,-13,133327233588610000,3,133327233588610000,2,133327233588610000,1
133327233588660000,-9,133327233588660000,-1,133327233588660000,3,133327233588660000,-2
133327233588710000,4,133327233588710000,-2,133327233588710000,-4,133327233588710000,-2
133327233588760000,-5,133327233588760000,2,133327233588760000,-1,133327233588760000,0
133327233588810000,-3,133327233588810000,-2,133327233588810000,-2,133327233588810000,-1
133327233588860000,6,133327233588860000,-2,133327233588860000,0,133327233588860000,1
133327233588910000,-10,133327233588910000,-1,133327233588910000,0,133327233588910000,5
133327233588960000,37,133327233588960000,1,133327233588960000,0,133327233588960000,2
133327233589010000,-19,133327233589010000,4,133327233589010000,0,133327233589010000,0
133327233589060000,-7,133327233589060000,-1,133327233589060000,-1,133327233589060000,0
133327233589110000,17,133327233589110000,-1,133327233589110000,-2,133327233589110000,1
133327233589160000,4,133327233589160000,1,133327233589160000,0,133327233589160000,-1
133327233589210000,1,133327233589210000,0,133327233589210000,1,133327233589210000,0
133327233589260000,17,133327233589260000,3,133327233589260000,0,133327233589260000,-1
133327233589310000,1,133327233589310000,2,133327233589310000,1,133327233589310000,0
133327233589360000,-9,133327233589360000,3,133327233589360000,0,133327233589360000,1
133327233589410000,18,133327233589410000,1,133327233589410000,1,133327233589410000,0
133327233589460000,-3,133327233589460000,-1,133327233589460000,0,133327233589460000,-1
133327233589510000,0,133327233589510000,2,133327233589510000,3,133327233589510000,0
133327233589560000,2,133327233589560000,-4,133327233589560000,0,133327233589560000,0
133327233589610000,19,133327233589610000,3,133327233589610000,-1,133327233589610000,0
133327233589660000,13,133327233589660000,1,133327233589660000,1,133327233589660000,1
133327233589710000,-16,133327233589710000,-3,133327233589710000,-1,133327233589710000,1
133327233589760000,-10,133327233589760000,-1,133327233589760000,2,133327233589760000,2
133327233589810000,-14,133327233589810000,0,133327233589810000,1,133327233589810000,1
133327233589860000,-13,133327233589860000,0,133327233589860000,2,133327233589860000,-2
133327233589910000,13,133327233589910000,1,133327233589910000,-1,133327233589910000,0
133327233589960000,14,133327233589960000,-2,133327233589960000,0,133327233589960000,1
133327233590010000,-5,133327233590010000,3,133327233590010000,1,133327233590010000,1
133327233590060000,12,133327233590060000,-3,133327233590060000,0,133327233590060000,-3
133327233590110000,18,133327233590110000,0,133327233590110000,0,133327233590110000,1
133327233590160000,10,133327233590160000,0,133327233590160000,-2,133327233590160000,1
133327233590210000,9,133327233590210000,-3,133327233590210000,2,133327233590210000,0
133327233590260000,11,133327233590260000,1,133327233590260000,2,133327233590260000,1
133327233590310000,27,133327233590310000,-4,133327233590310000,3,133327233590310000,1
133327233590360000,-22,133327233590360000,-3,133327233590360000,0,133327233590360000,3
133327233590410000,-3,133327233590410000,-1,133327233590410000,1,133327233590410000,-1
133327233590460000,11,133327233590460000,-1,133327233590460000,-2,133327233590460000,0
133327233590510000,14,133327233590510000,4,133327233590510000,3,133327233590510000,2
133327233590560000,-9,133327233590560000,0,133327233590560000,-2,133327233590560000,5
133327233590610000,14,133327233590610000,0,133327233590610000,4,133327233590610000,1
133327233590660000,-1,133327233590660000,-1,133327233590660000,0,133327233590660000,0
133327233590710000,5,133327233590710000,-4,133327233590710000,-2,133327233590710000,0
133327233590760000,-4,133327233590760000,3,133327233590760000,-2,133327233590760000,0
133327233590810000,-6,133327233590810000,-2,133327233590810000,2,133327233590810000,0
133327233590860000,16,133327233590860000,3,133327233590860000,2,133327233590860000,-1
133327233590910000,-13,133327233590910000,-2,133327233590910000,0,133327233590910000,2
133327233590960000,1,133327233590960000,0,133327233590960000,3,133327233590960000,-2
133327233591010000,4,133327233591010000,0,133327233591010000,0,133327233591010000,0
133327233591060000,-15,133327233591060000,0,133327233591060000,5,133327233591060000,2
133327233591110000,1,133327233591110000,1,133327233591110000,0,133327233591110000,-2
133327233591160000,-3,133327233591160000,3,133327233591160000,-1,133327233591160000,1
133327233591210000,19,133327233591210000,-2,133327233591210000,-1,133327233591210000,1
133327233591260000,-11,133327233591260000,-1,133327233591260000,1,133327233591260000,-1
133327233591310000,30,133327233591310000,-1,133327233591310000,0,133327233591310000,-3
133327233591360000,-15,133327233591360000,3,133327233591360000,3,133327233591360000,1
133327233591410000,-4,133327233591410000,-1,133327233591410000,-1,133327233591410000,2
133327233591460000,-22,133327233591460000,0,133327233591460000,-3,133327233591460000,0
133327233591510000,-7,133327233591510000,2,133327233591510000,0,133327233591510000,1
133327233591560000,-29,133327233591560000,1,133327233591560000,3,133327233591560000,-3
133327233591610000,-10,133327233591610000,0,133327233591610000,4,133327233591610000,-2
133327233591660000,7,133327233591660000,2,133327233591660000,0,133327233591660000,1
133327233591710000,8,133327233591710000,-3,133327233591710000,-1,133327233591710000,1
133327233591760000,-9,133327233591760000,1,133327233591760000,-1,133327233591760000,2
133327233591810000,0,133327233591810000,2,133327233591810000,-1,133327233591810000,0
133327233591860000,-8,133327233591860000,2,133327233591860000,0,133327233591860000,1
133327233591910000,-11,133327233591910000,-2,133327233591910000,0,133327233591910000,0
133327233591960000,-8,133327233591960000,-4,133327233591960000,0,133327233591960000,3
133327233592010000,28,133327233592010000,-1,133327233592010000,2,133327233592010000,0
133327233592060000,-6,133327233592060000,1,133327233592060000,3,133327233592060000,-1
133327233592110000,-1,133327233592110000,-1,133327233592110000,1,133327233592110000,2
133327233592160000,10,133327233592160000,0,133327233592160000,-1,133327233592160000,3
133327233592210000,16,133327233592210000,1,133327233592210000,1,133327233592210000,1
133327233592260000,-16,133327233592260000,-1,133327233592260000,1,133327233592260000,0
133327233592310000,3,133327233592310000,-1,133327233592310000,-3,133327233592310000,-3
133327233592360000,0,133327233592360000,2,133327233592360000,2,133327233592360000,-2
133327233592410000,-7,133327233592410000,2,133327233592410000,-1,133327233592410000,-2
133327233592460000,-2,133327233592460000,1,133327233592460000,-3,133327233592460000,0
133327233592510000,5,133327233592510000,-1,133327233592510000,-1,133327233592510000,-1
133327233592560000,-10,133327233592560000,-1,133327233592560000,-3,133327233592560000,-3
133327233592610000,-11,133327233592610000,0,133327233592610000,0,133327233592610000,1
133327233592660000,1,133327233592660000,1,133327233592660000,-2,133327233592660000,0
133327233592710000,-22,133327233592710000,-1,133327233592710000,-2,133327233592710000,0
133327233592760000,21,133327233592760000,2,133327233592760000,-1,133327233592760000,0
133327233592810000,15,133327233592810000,-1,133327233592810000,2,133327233592810000,0
133327233592860000,-11,133327233592860000,-1,133327233592860000,0,133327233592860000,-1
133327233592910000,-11,133327233592910000,-2,133327233592910000,4,133327233592910000,1
133327233592960000,-32,133327233592960000,-4,133327233592960000,0,133327233592960000,-1
133327233593010000,26,133327233593010000,-1,133327233593010000,0,133327233593010000,-2
133327233593060000,-14,133327233593060000,-3,133327233593060000,-3,133327233593060000,1
133327233593110000,-14,133327233593110000,-2,133327233593110000,2,133327233593110000,0
133327233593160000,0,133327233593160000,3,133327233593160000,0,133327233593160000,0
133327233593210000,4,133327233593210000,2,133327233593210000,0,133327233593210000,1
133327233593260000,-7,133327233593260000,3,133327233593260000,0,133327233593260000,-1
133327233593310000,-11,133327233593310000,0,133327233593310000,-2,133327233593310000,0
133327233593360000,17,133327233593360000,0,133327233593360000,-4,133327233593360000,1
133327233593410000,28,133327233593410000,2,133327233593410000,-3,133327233593410000,1
133327233593460000,9,133327233593460000,-1,133327233593460000,0,133327233593460000,-1
133327233593510000,12,133327233593510000,2,133327233593510000,3,133327233593510000,-1
133327233593560000,-8,133327233593560000,-1,133327233593560000,2,133327233593560000,2
133327233593610000,-3,133327233593610000,1,133327233593610000,1,133327233593610000,1
133327233593660000,-3,133327233593660000,1,133327233593660000,-2,133327233593660000,0
133327233593710000,-25,133327233593710000,0,133327233593710000,2,133327233593710000,2
133327233593760000,-10,133327233593760000,3,133327233593760000,1,133327233593760000,-1
133327233593810000,9,133327233593810000,2,133327233593810000,0,133327233593810000,-1
133327233593860000,-7,133327233593860000,-1,133327233593860000,0,133327233593860000,-4
133327233593910000,3,133327233593910000,-2,133327233593910000,4,133327233593910000,1
133327233593960000,-4,133327233593960000,-3,133327233593960000,0,133327233593960000,1
133327233594010000,33,133327233594010000,2,133327233594010000,0,133327233594010000,-3
133327233594060000,9,133327233594060000,2,133327233594060000,1,133327233594060000,2
133327233594110000,-11,133327233594110000,-2,133327233594110000,-2,133327233594110000,-1
133327233594160000,-15,133327233594160000,-2,133327233594160000,3,133327233594160000,1
133327233594210000,12,133327233594210000,-1,133327233594210000,-2,133327233594210000,-4
133327233594260000,15,133327233594260000,-1,133327233594260000,1,133327233594260000,-1
133327233594310000,9,133327233594310000,-1,133327233594310000,-1,133327233594310000,-1
133327233594360000,6,133327233594360000,0,133327233594360000,0,133327233594360000,0
133327233594410000,5,133327233594410000,0,133327233594410000,2,133327233594410000,0
133327233594460000,-4,133327233594460000,-1,133327233594460000,-1,133327233594460000,-2
133327233594510000,-4,133327233594510000,1,133327233594510000,-3,133327233594510000,-2
133327233594560000,-27,133327233594560000,-1,133327233594560000,1,133327233594560000,-1
133327233594610000,19,133327233594610000,2,133327233594610000,1,133327233594610000,-1
133327233594660000,-5,133327233594660000,2,133327233594660000,-1,133327233594660000,1
133327233594710000,-4,133327233594710000,-4,133327233594710000,-4,133327233594710000,-2
133327233594760000,11,133327233594760000,1,133327233594760000,-1,133327233594760000,0
133327233594810000,-5,133327233594810000,-1,133327233594810000,-2,133327233594810000,2
133327233594860000,-7,133327233594860000,1,133327233594860000,0,133327233594860000,-2
133327233594910000,31,133327233594910000,-2,133327233594910000,0,133327233594910000,-2
133327233594960000,11,133327233594960000,-3,133327233594960000,1,133327233594960000,2
133327233595010000,-4,133327233595010000,2,133327233595010000,-2,133327233595010000,-1
133327233595060000,-15,133327233595060000,-1,133327233595060000,1,133327233595060000,1
133327233595110000,12,133327233595110000,1,133327233595110000,0,133327233595110000,-1
133327233595160000,1,133327233595160000,-1,133327233595160000,1,133327233595160000,-2
133327233595210000,-5,133327233595210000,-3,133327233595210000,2,133327233595210000,0
133327233595260000,9,133327233595260000,-1,133327233595260000,1,133327233595260000,3
133327233595310000,4,133327233595310000,5,133327233595310000,-1,133327233595310000,-1
133327233595360000,3,133327233595360000,-1,133327233595360000,1,133327233595360000,0
133327233595410000,6,133327233595410000,2,133327233595410000,0,133327233595410000,-3
133327233595460000,-22,133327233595460000,-2,133327233595460000,-2,133327233595460000,1
133327233595510000,3,133327233595510000,3,133327233595510000,-3,133327233595510000,-2
133327233595560000,10,133327233595560000,-1,133327233595560000,1,133327233595560000,-2
133327233595610000,-7,133327233595610000,-2,133327233595610000,2,133327233595610000,0
133327233595660000,-4,133327233595660000,2,133327233595660000,-2,133327233595660000,-2
133327233595710000,-12,133327233595710000,-3,133327233595710000,2,133327233595710000,0
133327233595760000,-9,133327233595760000,1,133327233595760000,-3,133327233595760000,1
133327233595810000,-18,133327233595810000,1,133327233595810000,2,133327233595810000,0
133327233595860000,-5,133327233595860000,0,133327233595860000,-4,133327233595860000,0
133327233595910000,-17,133327233595910000,1,133327233595910000,0,133327233595910000,1
133327233595960000,1,133327233595960000,-2,133327233595960000,2,133327233595960000,3
133327233596010000,-4,133327233596010000,0,133327233596010000,0,133327233596010000,-2
133327233596060000,-3,133327233596060000,1,133327233596060000,1,133327233596060000,2
133327233596110000,0,133327233596110000,-1,133327233596110000,0,133327233596110000,2
133327233596160000,-15,133327233596160000,2,133327233596160000,-2,133327233596160000,0
133327233596210000,12,133327233596210000,2,133327233596210000,-1,133327233596210000,1
133327233596260000,-7,133327233596260000,2,133327233596260000,0,133327233596260000,2
133327233596310000,-4,133327233596310000,-2,133327233596310000,-2,133327233596310000,1
133327233596360000,6,133327233596360000,-1,133327233596360000,-3,133327233596360000,-2
133327233596410000,-3,133327233596410000,0,133327233596410000,1,133327233596410000,0
133327233596460000,12,133327233596460000,-5,133327233596460000,1,133327233596460000,0
133327233596510000,-10,133327233596510000,0,133327233596510000,-1,133327233596510000,0
133327233596560000,-5,133327233596560000,-3,133327233596560000,-2,133327233596560000,-1
133327233596610000,-17,133327233596610000,0,133327233596610000,0,133327233596610000,-1
133327233596660000,-9,133327233596660000,2,133327233596660000,-1,133327233596660000,2
133327233596710000,-5,133327233596710000,-3,133327233596710000,-1,133327233596710000,-1
133327233596760000,8,133327233596760000,2,133327233596760000,0,133327233596760000,3
133327233596810000,-9,133327233596810000,-2,133327233596810000,0,133327233596810000,2
133327233596860000,-7,133327233596860000,1,133327233596860000,1,133327233596860000,1
133327233596910000,-3,133327233596910000,5,133327233596910000,-3,133327233596910000,-1
133327233596960000,-4,133327233596960000,2,133327233596960000,-1,133327233596960000,0
133327233597010000,7,133327233597010000,-1,133327233597010000,0,133327233597010000,0
133327233597060000,35,133327233597060000,-4,133327233597060000,0,133327233597060000,2
133327233597110000,18,133327233597110000,0,133327233597110000,-1,133327233597110000,-1
133327233597160000,-1,133327233597160000,1,133327233597160000,2,133327233597160000,0
133327233597210000,44,133327233597210000,-2,133327233597210000,0,133327233597210000,-2
133327233597260000,-3,133327233597260000,1,133327233597260000,0,133327233597260000,2
133327233597310000,0,133327233597310000,1,133327233597310000,-1,133327233597310000,-2
133327233597360000,8,133327233597360000,1,133327233597360000,1,133327233597360000,0
133327233597410000,-35,133327233597410000,2,133327233597410000,3,133327233597410000,0
133327233597460000,24,133327233597460000,-4,133327233597460000,-1,133327233597460000,1
133327233597510000,4,133327233597510000,-3,133327233597510000,0,133327233597510000,1
133327233597560000,-22,133327233597560000,1,133327233597560000,2,133327233597560000,-3
133327233597610000,-13,133327233597610000,3,133327233597610000,2,133327233597610000,-1
133327233597660000,9,133327233597660000,0,133327233597660000,-2,133327233597660000,0
133327233597710000,-33,133327233597710000,-1,133327233597710000,0,133327233597710000,-4
133327233597760000,18,133327233597760000,0,133327233597760000,-1,133327233597760000,0
133327233597810000,2,133327233597810000,-3,133327233597810000,-1,133327233597810000,-2
133327233597860000,10,133327233597860000,1,133327233597860000,2,133327233597860000,-1
133327233597910000,2,133327233597910000,1,133327233597910000,-3,133327233597910000,0
133327233597960000,-2,133327233597960000,0,133327233597960000,1,133327233597960000,2
133327233598010000,-17,133327233598010000,1,133327233598010000,2,133327233598010000,0
133327233598060000,2,133327233598060000,-4,133327233598060000,2,133327233598060000,-1
133327233598110000,14,133327233598110000,1,133327233598110000,-3,133327233598110000,-2
133327233598160000,5,133327233598160000,0,133327233598160000,-2,133327233598160000,-1
133327233598210000,9,133327233598210000,-1,133327233598210000,-1,133327233598210000,-2
133327233598260000,0,133327233598260000,1,133327233598260000,-1,133327233598260000,-2
133327233598310000,22,133327233598310000,-1,133327233598310000,-1,133327233598310000,1
133327233598360000,-6,133327233598360000,3,133327233598360000,-3,133327233598360000,1
133327233598410000,6,133327233598410000,1,133327233598410000,0,133327233598410000,-2
133327233598460000,-2,133327233598460000,0,133327233598460000,1,133327233598460000,1
133327233598510000,-20,133327233598510000,0,133327233598510000,-1,133327233598510000,-3
133327233598560000,7,133327233598560000,-1,133327233598560000,0,133327233598560000,-1
133327233598610000,-1,133327233598610000,-1,133327233598610000,0,133327233598610000,-1
133327233598660000,12,133327233598660000,1,133327233598660000,2,133327233598660000,1
133327233598710000,16,133327233598710000,-1,133327233598710000,-1,133327233598710000,4
133327233598760000,8,133327233598760000,-3,133327233598760000,-1,133327233598760000,-1
133327233598810000,9,133327233598810000,-2,133327233598810000,-2,133327233598810000,2
133327233598860000,-6,133327233598860000,0,133327233598860000,0,133327233598860000,-1
133327233598910000,13,133327233598910000,0,133327233598910000,3,133327233598910000,0
133327233598960000,6,133327233598960000,1,133327233598960000,-2,133327233598960000,0
133327233599010000,5,133327233599010000,3,133327233599010000,0,133327233599010000,3
133327233599060000,39,133327233599060000,1,133327233599060000,-2,133327233599060000,2
133327233599110000,-2,133327233599110000,-1,133327233599110000,3,133327233599110000,-3
133327233599160000,9,133327233599160000,-3,133327233599160000,-2,133327233599160000,0
133327233599210000,2,133327233599210000,0,133327233599210000,-1,133327233599210000,-4
133327233599260000,25,133327233599260000,3,133327233599260000,1,133327233599260000,-5
133327233599310000,-15,133327233599310000,0,133327233599310000,-2,133327233599310000,2
133327233599360000,7,133327233599360000,4,133327233599360000,-1,133327233599360000,1
