Name,Scope Project1,
File,E:\RT2min.csv,
Starttime of export,133340919360180000,Montag, 17. Juli 2023,20:25:36.018
Endtime of export,133340920560180000,Montag, 17. Juli 2023,20:27:36.018


Name,ELM3602_Ch1_Value_ScaledSend,Name,ELM3604_Ch3_Value_ScaledSend,Name,ELM3604_Ch1_Value_ScaledSend,Name,ELM3604_Ch2_Value_ScaledSend
SymbolComment,,SymbolComment,,SymbolComment,Sendewert über OPC-UA wenn DINT,SymbolComment,
Data-Type,INT32,Data-Type,INT32,Data-Type,INT32,Data-Type,INT32
SampleTime[ms],5,SampleTime[ms],5,SampleTime[ms],5,SampleTime[ms],5
VariableSize,4,VariableSize,4,VariableSize,4,VariableSize,4
SymbolBased,True,SymbolBased,True,SymbolBased,True,SymbolBased,True
IndexGroup,61472,IndexGroup,61472,IndexGroup,61472,IndexGroup,61472
IndexOffset,469360,IndexOffset,472128,IndexOffset,470744,IndexOffset,471436
SymbolName,Messdaten.ELM3602_Ch1_Value_ScaledSend,SymbolName,Messdaten.ELM3604_Ch3_Value_ScaledSend,SymbolName,Messdaten.ELM3604_Ch1_Value_ScaledSend,SymbolName,Messdaten.ELM3604_Ch2_Value_ScaledSend
NetID,141.60.202.203.1.1,NetID,141.60.202.203.1.1,NetID,141.60.202.203.1.1,NetID,141.60.202.203.1.1
Port,851,Port,851,Port,851,Port,851
Offset,0,Offset,0,Offset,0,Offset,0
ScaleFactor,1,ScaleFactor,1,ScaleFactor,1,ScaleFactor,1
BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff
Unit,(None),Unit,(None),Unit,(None),Unit,(None)
Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1
Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0

133340919581480000,-16,133340919581480000,1,133340919581480000,0,133340919581480000,1
133340919581530000,24,133340919581530000,0,133340919581530000,1,133340919581530000,0
133340919581580000,4,133340919581580000,1,133340919581580000,-4,133340919581580000,0
133340919581630000,1,133340919581630000,-2,133340919581630000,0,133340919581630000,1
133340919581680000,-3,133340919581680000,1,133340919581680000,-2,133340919581680000,-1
133340919581730000,-20,133340919581730000,1,133340919581730000,0,133340919581730000,1
133340919581780000,0,133340919581780000,1,133340919581780000,1,133340919581780000,-1
133340919581830000,35,133340919581830000,0,133340919581830000,-1,133340919581830000,-1
133340919581880000,9,133340919581880000,2,133340919581880000,-2,133340919581880000,1
133340919581930000,-3,133340919581930000,5,133340919581930000,0,133340919581930000,-1
133340919581980000,-28,133340919581980000,1,133340919581980000,0,133340919581980000,1
133340919582030000,-16,133340919582030000,1,133340919582030000,0,133340919582030000,4
133340919582080000,5,133340919582080000,-2,133340919582080000,0,133340919582080000,0
133340919582130000,-10,133340919582130000,1,133340919582130000,2,133340919582130000,0
133340919582180000,-51,133340919582180000,1,133340919582180000,-4,133340919582180000,-1
133340919582230000,5,133340919582230000,1,133340919582230000,-2,133340919582230000,0
133340919582280000,4,133340919582280000,1,133340919582280000,0,133340919582280000,-2
133340919582330000,17,133340919582330000,0,133340919582330000,-1,133340919582330000,2
133340919582380000,-20,133340919582380000,-2,133340919582380000,1,133340919582380000,-1
133340919582430000,-23,133340919582430000,0,133340919582430000,-1,133340919582430000,1
133340919582480000,0,133340919582480000,1,133340919582480000,0,133340919582480000,0
133340919582530000,20,133340919582530000,-3,133340919582530000,4,133340919582530000,0
133340919582580000,-11,133340919582580000,-2,133340919582580000,-3,133340919582580000,2
133340919582630000,3,133340919582630000,2,133340919582630000,4,133340919582630000,0
133340919582680000,9,133340919582680000,0,133340919582680000,0,133340919582680000,1
133340919582730000,-5,133340919582730000,6,133340919582730000,2,133340919582730000,1
133340919582780000,-17,133340919582780000,1,133340919582780000,2,133340919582780000,-1
133340919582830000,-10,133340919582830000,-3,133340919582830000,2,133340919582830000,-2
133340919582880000,5,133340919582880000,-1,133340919582880000,0,133340919582880000,0
133340919582930000,23,133340919582930000,0,133340919582930000,-2,133340919582930000,2
133340919582980000,-13,133340919582980000,1,133340919582980000,0,133340919582980000,0
133340919583030000,16,133340919583030000,0,133340919583030000,1,133340919583030000,-1
133340919583080000,-8,133340919583080000,-2,133340919583080000,-1,133340919583080000,-1
133340919583130000,3,133340919583130000,-2,133340919583130000,0,133340919583130000,1
133340919583180000,-11,133340919583180000,-1,133340919583180000,-1,133340919583180000,-2
133340919583230000,-22,133340919583230000,-1,133340919583230000,0,133340919583230000,1
133340919583280000,6,133340919583280000,-1,133340919583280000,0,133340919583280000,-3
133340919583330000,-4,133340919583330000,4,133340919583330000,-2,133340919583330000,-1
133340919583380000,10,133340919583380000,2,133340919583380000,0,133340919583380000,-1
133340919583430000,18,133340919583430000,-3,133340919583430000,0,133340919583430000,2
133340919583480000,-8,133340919583480000,2,133340919583480000,-2,133340919583480000,1
133340919583530000,14,133340919583530000,0,133340919583530000,-2,133340919583530000,2
133340919583580000,-8,133340919583580000,1,133340919583580000,-1,133340919583580000,0
133340919583630000,-6,133340919583630000,4,133340919583630000,-1,133340919583630000,-1
133340919583680000,-11,133340919583680000,1,133340919583680000,0,133340919583680000,0
133340919583730000,15,133340919583730000,-2,133340919583730000,-1,133340919583730000,-2
133340919583780000,12,133340919583780000,4,133340919583780000,-1,133340919583780000,0
133340919583830000,-6,133340919583830000,1,133340919583830000,2,133340919583830000,-4
133340919583880000,-7,133340919583880000,0,133340919583880000,-2,133340919583880000,-1
133340919583930000,15,133340919583930000,-1,133340919583930000,1,133340919583930000,0
133340919583980000,-6,133340919583980000,2,133340919583980000,1,133340919583980000,-2
133340919584030000,-12,133340919584030000,-1,133340919584030000,0,133340919584030000,-1
133340919584080000,-6,133340919584080000,-1,133340919584080000,1,133340919584080000,0
133340919584130000,18,133340919584130000,-2,133340919584130000,-2,133340919584130000,0
133340919584180000,9,133340919584180000,6,133340919584180000,-1,133340919584180000,0
133340919584230000,-17,133340919584230000,1,133340919584230000,0,133340919584230000,0
133340919584280000,-22,133340919584280000,-3,133340919584280000,4,133340919584280000,-2
133340919584330000,-19,133340919584330000,2,133340919584330000,3,133340919584330000,2
133340919584380000,6,133340919584380000,2,133340919584380000,-1,133340919584380000,-2
133340919584430000,-3,133340919584430000,1,133340919584430000,-3,133340919584430000,0
133340919584480000,-3,133340919584480000,-2,133340919584480000,0,133340919584480000,1
133340919584530000,0,133340919584530000,2,133340919584530000,0,133340919584530000,0
133340919584580000,-26,133340919584580000,2,133340919584580000,0,133340919584580000,0
133340919584630000,-17,133340919584630000,1,133340919584630000,-1,133340919584630000,1
133340919584680000,4,133340919584680000,-1,133340919584680000,1,133340919584680000,-1
133340919584730000,8,133340919584730000,1,133340919584730000,-1,133340919584730000,1
133340919584780000,35,133340919584780000,0,133340919584780000,1,133340919584780000,-1
133340919584830000,-13,133340919584830000,0,133340919584830000,-1,133340919584830000,4
133340919584880000,10,133340919584880000,0,133340919584880000,0,133340919584880000,-1
133340919584930000,-14,133340919584930000,2,133340919584930000,-1,133340919584930000,1
133340919584980000,-5,133340919584980000,-1,133340919584980000,-1,133340919584980000,2
133340919585030000,-28,133340919585030000,0,133340919585030000,2,133340919585030000,1
133340919585080000,-5,133340919585080000,-1,133340919585080000,0,133340919585080000,0
133340919585130000,-9,133340919585130000,0,133340919585130000,-1,133340919585130000,0
133340919585180000,-6,133340919585180000,1,133340919585180000,-1,133340919585180000,-1
133340919585230000,1,133340919585230000,-1,133340919585230000,-1,133340919585230000,1
133340919585280000,8,133340919585280000,2,133340919585280000,-1,133340919585280000,3
133340919585330000,-11,133340919585330000,0,133340919585330000,1,133340919585330000,-2
133340919585380000,2,133340919585380000,-2,133340919585380000,0,133340919585380000,0
133340919585430000,-14,133340919585430000,0,133340919585430000,-1,133340919585430000,-3
133340919585480000,-3,133340919585480000,0,133340919585480000,-1,133340919585480000,-2
133340919585530000,3,133340919585530000,-2,133340919585530000,-2,133340919585530000,-1
133340919585580000,-22,133340919585580000,2,133340919585580000,0,133340919585580000,3
133340919585630000,-1,133340919585630000,3,133340919585630000,-1,133340919585630000,0
133340919585680000,-15,133340919585680000,0,133340919585680000,2,133340919585680000,-1
133340919585730000,8,133340919585730000,2,133340919585730000,-2,133340919585730000,0
133340919585780000,4,133340919585780000,0,133340919585780000,1,133340919585780000,-2
133340919585830000,-8,133340919585830000,-1,133340919585830000,0,133340919585830000,-3
133340919585880000,-26,133340919585880000,2,133340919585880000,2,133340919585880000,-2
133340919585930000,-18,133340919585930000,0,133340919585930000,1,133340919585930000,-1
133340919585980000,16,133340919585980000,0,133340919585980000,0,133340919585980000,0
133340919586030000,-9,133340919586030000,0,133340919586030000,2,133340919586030000,-3
133340919586080000,-17,133340919586080000,1,133340919586080000,0,133340919586080000,4
133340919586130000,-13,133340919586130000,2,133340919586130000,1,133340919586130000,-1
133340919586180000,-3,133340919586180000,-2,133340919586180000,-1,133340919586180000,-3
133340919586230000,-2,133340919586230000,-2,133340919586230000,-1,133340919586230000,3
133340919586280000,-15,133340919586280000,-1,133340919586280000,-4,133340919586280000,2
133340919586330000,4,133340919586330000,0,133340919586330000,1,133340919586330000,-1
133340919586380000,-1,133340919586380000,-1,133340919586380000,-1,133340919586380000,-1
133340919586430000,4,133340919586430000,4,133340919586430000,-1,133340919586430000,1
133340919586480000,17,133340919586480000,-1,133340919586480000,-3,133340919586480000,1
133340919586530000,-10,133340919586530000,0,133340919586530000,2,133340919586530000,2
133340919586580000,-1,133340919586580000,-1,133340919586580000,1,133340919586580000,0
133340919586630000,8,133340919586630000,-1,133340919586630000,-1,133340919586630000,1
133340919586680000,21,133340919586680000,-3,133340919586680000,0,133340919586680000,-2
133340919586730000,13,133340919586730000,-1,133340919586730000,3,133340919586730000,-1
133340919586780000,3,133340919586780000,-2,133340919586780000,1,133340919586780000,0
133340919586830000,-7,133340919586830000,0,133340919586830000,0,133340919586830000,-2
133340919586880000,-23,133340919586880000,1,133340919586880000,5,133340919586880000,-1
133340919586930000,-6,133340919586930000,-1,133340919586930000,-2,133340919586930000,-5
133340919586980000,-8,133340919586980000,3,133340919586980000,-1,133340919586980000,1
133340919587030000,19,133340919587030000,3,133340919587030000,2,133340919587030000,1
133340919587080000,-6,133340919587080000,1,133340919587080000,0,133340919587080000,-2
133340919587130000,4,133340919587130000,-4,133340919587130000,-1,133340919587130000,2
133340919587180000,21,133340919587180000,-2,133340919587180000,-1,133340919587180000,-2
133340919587230000,-1,133340919587230000,-3,133340919587230000,3,133340919587230000,0
133340919587280000,8,133340919587280000,0,133340919587280000,4,133340919587280000,-1
133340919587330000,14,133340919587330000,3,133340919587330000,2,133340919587330000,-2
133340919587380000,9,133340919587380000,0,133340919587380000,0,133340919587380000,-1
133340919587430000,-7,133340919587430000,0,133340919587430000,-1,133340919587430000,-3
133340919587480000,-9,133340919587480000,1,133340919587480000,2,133340919587480000,1
133340919587530000,-26,133340919587530000,-2,133340919587530000,-2,133340919587530000,-1
133340919587580000,-20,133340919587580000,1,133340919587580000,1,133340919587580000,2
133340919587630000,-10,133340919587630000,-4,133340919587630000,-2,133340919587630000,4
133340919587680000,0,133340919587680000,0,133340919587680000,-1,133340919587680000,-1
133340919587730000,-3,133340919587730000,1,133340919587730000,1,133340919587730000,-1
133340919587780000,-15,133340919587780000,-3,133340919587780000,0,133340919587780000,0
133340919587830000,3,133340919587830000,-1,133340919587830000,3,133340919587830000,1
133340919587880000,0,133340919587880000,0,133340919587880000,-1,133340919587880000,-1
133340919587930000,8,133340919587930000,1,133340919587930000,-1,133340919587930000,-1
133340919587980000,-14,133340919587980000,-1,133340919587980000,2,133340919587980000,-1
133340919588030000,0,133340919588030000,2,133340919588030000,1,133340919588030000,1
133340919588080000,-16,133340919588080000,1,133340919588080000,1,133340919588080000,1
133340919588130000,-15,133340919588130000,0,133340919588130000,-1,133340919588130000,1
133340919588180000,-21,133340919588180000,-2,133340919588180000,-1,133340919588180000,-2
133340919588230000,-13,133340919588230000,-4,133340919588230000,-3,133340919588230000,2
133340919588280000,11,133340919588280000,1,133340919588280000,0,133340919588280000,2
133340919588330000,-7,133340919588330000,1,133340919588330000,2,133340919588330000,2
133340919588380000,-9,133340919588380000,-1,133340919588380000,-2,133340919588380000,-2
133340919588430000,6,133340919588430000,2,133340919588430000,-1,133340919588430000,0
133340919588480000,-13,133340919588480000,1,133340919588480000,2,133340919588480000,2
133340919588530000,17,133340919588530000,-2,133340919588530000,1,133340919588530000,1
133340919588580000,-22,133340919588580000,0,133340919588580000,1,133340919588580000,0
133340919588630000,-9,133340919588630000,-4,133340919588630000,0,133340919588630000,2
133340919588680000,-15,133340919588680000,0,133340919588680000,-2,133340919588680000,-1
133340919588730000,-9,133340919588730000,-2,133340919588730000,-1,133340919588730000,-3
133340919588780000,2,133340919588780000,3,133340919588780000,-4,133340919588780000,1
133340919588830000,12,133340919588830000,0,133340919588830000,2,133340919588830000,-1
133340919588880000,32,133340919588880000,-6,133340919588880000,0,133340919588880000,1
133340919588930000,1,133340919588930000,3,133340919588930000,0,133340919588930000,-1
133340919588980000,15,133340919588980000,3,133340919588980000,2,133340919588980000,0
133340919589030000,-14,133340919589030000,4,133340919589030000,1,133340919589030000,2
133340919589080000,-2,133340919589080000,3,133340919589080000,2,133340919589080000,1
133340919589130000,-21,133340919589130000,2,133340919589130000,-3,133340919589130000,0
133340919589180000,22,133340919589180000,-2,133340919589180000,0,133340919589180000,-1
133340919589230000,18,133340919589230000,-4,133340919589230000,2,133340919589230000,-3
133340919589280000,-8,133340919589280000,-3,133340919589280000,-1,133340919589280000,0
133340919589330000,-7,133340919589330000,-3,133340919589330000,2,133340919589330000,1
133340919589380000,-17,133340919589380000,-1,133340919589380000,0,133340919589380000,2
133340919589430000,7,133340919589430000,0,133340919589430000,1,133340919589430000,1
133340919589480000,-3,133340919589480000,1,133340919589480000,0,133340919589480000,-1
133340919589530000,-12,133340919589530000,1,133340919589530000,-3,133340919589530000,2
133340919589580000,8,133340919589580000,3,133340919589580000,1,133340919589580000,-1
133340919589630000,-8,133340919589630000,2,133340919589630000,-1,133340919589630000,0
133340919589680000,4,133340919589680000,0,133340919589680000,0,133340919589680000,0
133340919589730000,10,133340919589730000,3,133340919589730000,3,133340919589730000,3
133340919589780000,-8,133340919589780000,-2,133340919589780000,-1,133340919589780000,0
133340919589830000,-7,133340919589830000,0,133340919589830000,-1,133340919589830000,-4
133340919589880000,-15,133340919589880000,-1,133340919589880000,0,133340919589880000,0
133340919589930000,-4,133340919589930000,1,133340919589930000,-2,133340919589930000,-2
133340919589980000,26,133340919589980000,3,133340919589980000,2,133340919589980000,-1
133340919590030000,-24,133340919590030000,1,133340919590030000,0,133340919590030000,-2
133340919590080000,-14,133340919590080000,0,133340919590080000,0,133340919590080000,1
133340919590130000,-8,133340919590130000,1,133340919590130000,-2,133340919590130000,2
133340919590180000,10,133340919590180000,1,133340919590180000,-4,133340919590180000,1
133340919590230000,-10,133340919590230000,3,133340919590230000,-1,133340919590230000,0
